stock,trading_date,avg_sentiment,news_count,daily_return,sentiment_category
META,2020-05-01,-0.07655,2,-0.011919218676080034,negative
META,2020-05-04,-0.009325,4,0.014782141200564425,neutral
META,2020-05-05,0.0,2,0.00881813082015026,neutral
META,2020-05-06,0.29475,4,0.006761054062779159,positive
META,2020-05-07,0.0,3,0.013382987017128478,neutral
META,2020-05-11,-0.1646,3,0.003908597482927156,negative
META,2020-05-12,-0.082225,4,-0.014447801696246376,negative
META,2020-05-13,0.044475,4,-0.023798166017184652,neutral
META,2020-05-14,0.2129,7,0.00833717591331129,positive
META,2020-05-15,0.0,1,0.019679955921317216,neutral
META,2020-05-18,0.0675272727272727,11,0.010954198792840764,positive
META,2020-05-19,0.21624,5,0.01730849098053122,positive
META,2020-05-20,0.1117375,16,0.060355945829793534,positive
META,2020-05-21,0.2123,3,0.006174855913019028,positive
META,2020-05-26,-0.0214384615384615,13,-0.011536372398270656,neutral
META,2020-05-27,0.0654590909090909,22,-0.013178330759757384,positive
META,2020-05-28,-0.0914333333333333,3,-0.016059996341686533,negative
META,2020-06-01,-0.18996,10,0.0302989895175787,negative
META,2020-06-08,0.25,1,0.002729810136089972,positive
META,2020-06-09,-0.0732499999999999,4,0.031417556953191816,negative
META,2020-06-10,0.26372,5,-0.008128386841251944,positive
NVDA,2011-03-02,-0.5719,1,-0.04157070896966586,negative
NVDA,2011-03-07,-0.0811666666666666,6,-0.01396889774307919,negative
NVDA,2011-03-08,0.0,3,-0.0449441206726201,neutral
NVDA,2011-03-09,0.2023,2,-0.020971663209230273,positive
NVDA,2011-03-14,-0.0495666666666666,3,0.008310039799852786,neutral
NVDA,2011-03-15,-0.0986666666666666,3,-0.02967017360780222,negative
NVDA,2011-03-21,0.2023,1,0.007945553478489131,positive
NVDA,2011-03-23,0.1348666666666666,3,0.020630064642647383,positive
NVDA,2011-03-28,0.14012,5,0.03703738856300487,positive
NVDA,2011-03-29,-0.1027,1,-0.007764116434626156,negative
NVDA,2011-04-04,-0.10115,2,-0.03571424999574946,negative
NVDA,2011-04-05,0.0,1,0.00170961078777232,neutral
NVDA,2011-04-06,0.0,1,-0.006826106419930311,neutral
NVDA,2011-04-07,0.0,1,0.03665512661540138,neutral
NVDA,2011-04-11,-0.0142499999999999,2,-0.013105188661703182,neutral
NVDA,2011-04-13,0.0,1,0.022452555769486793,neutral
NVDA,2011-04-15,0.0,1,0.010804980456238455,neutral
NVDA,2011-04-18,0.2023,2,-0.03313733496513971,positive
NVDA,2011-04-25,0.5106,1,0.015658928758343293,positive
NVDA,2011-04-26,0.1692,2,0.02604967239015643,positive
NVDA,2011-04-27,0.0674333333333333,3,0.0,positive
NVDA,2011-04-28,0.0,1,0.01088094706228393,neutral
NVDA,2011-05-09,0.02054,5,0.022256465307812334,neutral
NVDA,2011-05-10,0.0,2,0.001519173367456439,neutral
NVDA,2011-05-11,0.0289,7,0.00455001536456745,neutral
NVDA,2011-05-12,-0.0158888888888888,18,0.03170597633404415,neutral
NVDA,2011-05-16,0.19234,5,-0.03066784739144157,positive
NVDA,2011-05-17,0.0,1,-0.003954820146400362,neutral
NVDA,2011-05-23,0.08895,2,-0.0011056704420741026,positive
NVDA,2011-05-25,0.6369,1,0.012127630142651613,positive
NVDA,2011-05-31,-0.1953,3,0.027692228708549704,negative
NVDA,2011-06-01,-0.4019,1,-0.044909968495899455,negative
NVDA,2011-06-08,0.2918666666666666,3,-0.02713155190533134,positive
NVDA,2011-06-14,-0.296,1,0.008235409377036929,negative
NVDA,2011-06-22,0.2023,2,-0.013784896440574346,positive
NVDA,2011-06-27,0.0,2,-0.020965372591078557,neutral
NVDA,2011-06-29,0.0,1,0.015483499402222378,neutral
NVDA,2011-07-05,0.0,1,-0.016718458169640016,neutral
NVDA,2011-07-18,0.10115,4,-0.02127670561136552,positive
NVDA,2011-07-20,-0.1847999999999999,2,-0.012658220903943751,negative
NVDA,2011-07-25,-0.3818,1,-0.01599979128182083,negative
NVDA,2011-07-27,0.1779,1,-0.03749989278238053,positive
NVDA,2011-08-01,0.0,3,0.05350667600747405,neutral
NVDA,2011-08-02,0.2023,2,-0.01029469255709059,positive
NVDA,2011-08-08,0.1404999999999999,3,-0.07876428463572394,positive
NVDA,2011-08-09,0.36005,2,0.08382226265694492,positive
NVDA,2011-08-10,0.1159111111111111,9,-0.045630399525548926,positive
NVDA,2011-08-11,-0.0304333333333333,18,0.08671020604607782,neutral
NVDA,2011-08-15,-0.049375,4,0.03804314251347285,neutral
NVDA,2011-08-22,0.19892,5,0.01790323256412485,positive
NVDA,2011-08-25,0.2023,1,-0.04294497306417344,positive
NVDA,2011-08-30,0.2023,1,0.023952628429462663,positive
NVDA,2011-09-06,0.0337166666666666,6,0.02012371594641582,neutral
NVDA,2011-09-07,0.0,2,0.08118371294793314,neutral
NVDA,2011-09-12,0.4588,1,0.023775318245229382,positive
NVDA,2011-09-13,0.2023,2,0.022519302860852797,positive
NVDA,2011-09-19,-0.3818,2,-0.0206984454405571,negative
NVDA,2011-09-26,0.0,1,0.0021756615728063533,neutral
NVDA,2011-09-27,0.5267,1,0.001447198152689344,positive
NVDA,2011-09-28,0.25,1,-0.030347054849238386,positive
NVDA,2011-10-03,0.2023,1,-0.055955174915978456,positive
NVDA,2011-10-04,0.5994,1,0.09229422415519428,positive
NVDA,2011-10-10,0.0,2,0.044523738073260155,neutral
NVDA,2011-10-12,0.2023,2,-0.0006840484212370379,positive
NVDA,2011-10-19,0.2023,2,-0.020025742728099427,positive
NVDA,2011-10-20,0.0,1,-0.05009914857441944,neutral
NVDA,2011-10-26,0.0,1,0.01176455133521781,neutral
NVDA,2011-10-31,0.0,2,-0.051282023500965224,neutral
NVDA,2011-11-02,0.2023,1,-0.017069934893339744,positive
NVDA,2011-11-07,0.0,1,-0.00539853593137285,neutral
NVDA,2011-11-09,0.0456571428571428,7,-0.05039756032982212,neutral
NVDA,2011-11-10,0.0283076923076923,13,0.010474778862501033,neutral
NVDA,2011-11-14,0.0,2,-0.019358681667225652,neutral
NVDA,2011-11-16,0.0,1,-0.020161573942241606,neutral
NVDA,2011-11-21,0.0,6,0.05025081868645409,neutral
NVDA,2011-11-28,0.0,1,0.05626780072741977,neutral
NVDA,2011-11-30,0.0236,3,0.04828962105249213,neutral
NVDA,2011-12-12,-0.41975,2,-0.02483268367797764,negative
NVDA,2011-12-13,0.0,1,-0.027529279880654234,neutral
NVDA,2011-12-19,0.0,1,-0.025906662950656134,neutral
NVDA,2011-12-21,0.2023,1,-0.012949727229428332,positive
NVDA,2011-12-22,0.0,1,0.043002997368418505,neutral
NVDA,2012-01-04,0.2023,2,0.011396077089165013,positive
NVDA,2012-01-10,0.0,2,-0.004126515229959993,neutral
NVDA,2012-01-17,0.0,1,-0.015295139344277064,neutral
NVDA,2012-01-23,-0.2113,2,0.027426221484716296,negative
NVDA,2012-01-24,0.0373999999999999,5,0.022587181099508635,neutral
NVDA,2012-02-06,0.2023,1,-0.007585520686711589,positive
NVDA,2012-02-07,0.37726,5,0.002547309061132763,positive
NVDA,2012-02-13,0.0337166666666666,6,0.01572336763942772,neutral
NVDA,2012-02-14,0.0214499999999999,4,0.005572712049977335,neutral
NVDA,2012-02-15,-0.163075,4,-0.004310364842281644,negative
NVDA,2012-02-21,0.0,1,0.005047389203236552,neutral
NVDA,2012-03-06,-0.5719,1,-0.00942122121789335,negative
NVDA,2012-03-12,0.0,1,-0.015519650316362266,neutral
NVDA,2012-04-02,0.1858,3,-0.004545475651860809,positive
NVDA,2012-04-04,0.0,2,-0.0285143478744061,neutral
NVDA,2012-04-12,0.0,1,0.02371005424020911,neutral
NVDA,2012-04-16,-0.5719,1,-0.012005313372652204,negative
NVDA,2012-04-23,0.4019,1,-0.011949478268097335,positive
NVDA,2012-05-07,0.0,1,0.01712863513038898,neutral
NVDA,2012-05-08,0.0,3,-0.0008016752917919812,neutral
NVDA,2012-05-10,0.0487636363636363,11,-0.007194083850502575,neutral
NVDA,2012-05-14,-0.0051749999999999,8,-0.006055807838506011,neutral
NVDA,2012-05-21,0.0,1,0.017384078251223345,neutral
NVDA,2012-05-24,0.0772,1,-0.02652713341952262,positive
NVDA,2012-05-29,0.0674333333333333,3,0.025806394790321763,positive
NVDA,2012-05-30,0.0,3,-0.01179195478077788,neutral
NVDA,2012-06-04,0.3182,1,-0.020868242885396904,positive
NVDA,2012-06-06,-0.33515,2,0.026511294482747028,negative
NVDA,2012-06-11,0.1233636363636363,11,0.011550991904071495,positive
NVDA,2012-06-12,0.0,1,0.02039164134228577,neutral
NVDA,2012-06-14,0.0,1,-0.01231560063611481,neutral
NVDA,2012-06-18,-0.0079999999999999,3,0.008950226188816357,neutral
NVDA,2012-06-19,-0.17,2,0.06774204845257459,negative
NVDA,2012-06-20,0.0,1,0.01586110106208083,neutral
NVDA,2012-06-25,0.0,3,-0.03153884366074233,neutral
NVDA,2012-06-26,-0.1404999999999999,3,0.011120506281740994,negative
NVDA,2012-06-27,0.0,1,0.03220695185150424,neutral
NVDA,2012-07-02,0.0,1,-0.02677274247483774,neutral
NVDA,2012-07-09,0.5104500000000001,2,-0.01343282944900781,positive
NVDA,2012-07-16,0.1654,2,0.0031846540357063358,positive
NVDA,2012-07-17,0.5994,1,-0.018254377316222925,positive
NVDA,2012-07-18,0.0,1,0.05578065068509375,neutral
NVDA,2012-07-30,0.0,1,-0.011128087493064043,neutral
NVDA,2012-08-06,0.0,1,0.021137464830908614,neutral
NVDA,2012-08-07,0.2086,2,0.009992255683998641,positive
NVDA,2012-08-08,0.0,3,0.0056540661588679875,neutral
NVDA,2012-08-09,0.0669454545454545,11,0.033731014934599735,positive
NVDA,2012-08-13,-0.0238499999999999,2,0.01299585284528404,neutral
NVDA,2012-08-14,0.0,1,-0.01485485763527794,neutral
NVDA,2012-08-20,0.0,1,0.0,neutral
NVDA,2012-08-27,-0.3818,1,-0.017123126341285322,negative
NVDA,2012-09-04,0.0,1,-0.05345702131697616,neutral
NVDA,2012-09-05,0.0,2,0.0030122864632733393,neutral
NVDA,2012-09-06,0.0,1,0.030780768176590145,neutral
NVDA,2012-09-12,0.1890166666666666,6,0.011161017022935482,positive
NVDA,2012-09-24,0.2023,1,-0.0007313013130704205,positive
NVDA,2012-09-25,0.4588,1,-0.018301623432093295,positive
NVDA,2012-09-27,0.0,1,0.00758716240244528,neutral
NVDA,2012-10-01,-0.4215,1,-0.01649178743857782,negative
NVDA,2012-10-04,0.2023,1,0.044477938705104414,positive
NVDA,2012-10-09,-0.128,1,-0.021260048434468715,negative
NVDA,2012-10-15,-0.4588,1,0.012668013831256042,negative
NVDA,2012-10-18,-0.27475,2,-0.01531404804001213,negative
NVDA,2012-10-22,0.0,1,-0.011560640891465801,neutral
NVDA,2012-11-01,0.0,1,0.04757947656943218,neutral
NVDA,2012-11-05,-0.128,3,0.04243374288363366,negative
NVDA,2012-11-06,0.06315,2,-0.0007685091013306389,positive
NVDA,2012-11-07,0.0213333333333333,6,-0.030745218682378117,neutral
NVDA,2012-11-08,-0.17618,5,0.005551278414846594,negative
NVDA,2012-11-19,0.0,1,0.02811944606551231,neutral
NVDA,2012-11-27,0.4588,1,0.004129238365722321,positive
NVDA,2012-12-04,0.0,2,0.029786725501819822,neutral
NVDA,2012-12-10,-0.1779,1,0.033444747417304965,negative
NVDA,2012-12-11,0.28595,2,0.0234627365789446,positive
NVDA,2012-12-13,0.2023,1,0.0007991334483727908,positive
NVDA,2012-12-17,0.0,1,-0.003971193736548417,neutral
NVDA,2012-12-18,0.0,1,0.0015948932100424695,neutral
NVDA,2012-12-19,0.2023,1,0.007165591092611612,positive
NVDA,2012-12-26,0.0,1,-0.000816219526354578,neutral
NVDA,2012-12-27,0.0,1,-0.0065357235243092004,neutral
NVDA,2013-01-02,0.0,1,0.037520425723282624,neutral
NVDA,2013-01-07,-0.09878,5,-0.028896891516758005,negative
NVDA,2013-01-08,0.0,1,-0.021927047084149387,neutral
NVDA,2013-01-22,0.4019,1,-0.004930041600443635,positive
NVDA,2013-01-28,0.0,3,0.016116312510917163,neutral
NVDA,2013-01-31,0.0,1,-0.004870016333350047,neutral
NVDA,2013-02-05,0.0,1,0.023025839478419297,neutral
NVDA,2013-02-11,-0.128,1,0.011317892893567105,negative
NVDA,2013-02-12,0.0655428571428571,7,-0.006394768282973695,positive
NVDA,2013-02-13,-0.1154285714285714,7,-0.004827333125270283,negative
NVDA,2013-02-14,0.0,1,0.029102929372613717,neutral
NVDA,2013-02-20,0.0,1,-0.014331387889082392,neutral
NVDA,2013-02-26,0.0,1,0.011861013547731947,neutral
NVDA,2013-03-01,0.4588,1,0.003949292548148353,positive
NVDA,2013-03-04,0.0,1,-0.003933756990977644,neutral
NVDA,2013-03-05,0.0,2,0.011058445087633206,neutral
NVDA,2013-03-06,0.2023,1,-0.0007812996838487685,positive
NVDA,2013-03-11,-0.47685,2,-0.009359767880641079,negative
NVDA,2013-03-12,0.2294,2,0.0031489958910799754,positive
NVDA,2013-03-13,0.0,1,0.0,neutral
NVDA,2013-03-14,0.4019,1,0.000784979271972075,positive
NVDA,2013-03-18,0.02388,5,-0.007120299613902925,neutral
NVDA,2013-03-25,0.3671,2,-0.005608303330064679,positive
NVDA,2013-04-01,0.2294,2,-0.03273506354521227,positive
NVDA,2013-04-02,0.0,1,-0.010475773777334108,neutral
NVDA,2013-04-09,0.0,1,0.01608998550270302,neutral
NVDA,2013-04-10,0.135575,4,0.015834790773175733,positive
NVDA,2013-04-15,0.1531,1,-0.02062675647140666,positive
NVDA,2013-04-24,0.0,1,0.034055296205252716,neutral
NVDA,2013-04-25,0.4588,1,0.008233480134721916,positive
NVDA,2013-05-02,0.0,1,0.011721317959503263,neutral
NVDA,2013-05-08,0.0,3,0.018314482886544692,neutral
NVDA,2013-05-09,-0.0793666666666666,3,0.0007196550532881929,negative
NVDA,2013-05-13,0.1987249999999999,4,-0.020632378593563927,positive
NVDA,2013-05-21,0.3818,1,0.010497880152547046,positive
NVDA,2013-05-22,0.0,2,-0.034852667657521264,neutral
NVDA,2013-05-28,0.4588,1,-0.0006876643108724156,positive
NVDA,2013-06-03,0.3612,1,-0.001382334370598981,positive
NVDA,2013-06-13,0.2975,1,0.02277578168607053,positive
NVDA,2013-06-17,0.0,3,0.009756640807771833,neutral
NVDA,2013-06-18,0.0,1,-0.0062112140744613464,neutral
NVDA,2013-06-25,0.0257333333333333,3,0.007082180654096382,neutral
NVDA,2013-07-05,0.4939,1,0.007784788056912184,positive
NVDA,2013-07-10,0.0,1,0.01334303146261262,neutral
NVDA,2013-07-22,0.0,1,-0.0007023309151105162,neutral
NVDA,2013-07-23,0.0,2,-0.0014053797451879513,neutral
NVDA,2013-07-24,0.0,1,0.0,neutral
NVDA,2013-07-30,0.125,2,0.016936951458722982,positive
NVDA,2013-07-31,-0.1779,1,0.002082046976816576,negative
NVDA,2013-08-05,0.1060666666666666,3,0.004742592106959709,positive
NVDA,2013-08-06,-0.2263,1,-0.014834921135078782,negative
NVDA,2013-08-07,0.0593,3,-0.0006845441490316295,positive
NVDA,2013-08-08,-0.0930333333333333,3,0.006849430732176254,negative
NVDA,2013-08-12,0.1779,1,-0.00828150121781357,positive
NVDA,2013-08-19,0.0,1,-0.015799730145130253,neutral
NVDA,2013-08-20,0.148,2,0.005042141460915417,positive
NVDA,2013-08-21,0.0,1,-0.004682548130534592,neutral
NVDA,2013-08-26,0.0,1,0.0020050406819602795,neutral
NVDA,2013-09-09,0.0,2,0.016801208450130556,neutral
NVDA,2013-09-11,0.0,1,0.01682914531151347,neutral
NVDA,2013-09-16,0.0,3,0.000632868165444167,neutral
NVDA,2013-09-26,-0.0339499999999999,2,-0.0031807676873653046,neutral
NVDA,2013-10-08,-0.296,1,-0.008338760483476704,negative
NVDA,2013-10-10,-0.0101999999999999,5,0.011169922740943194,neutral
NVDA,2013-10-21,0.148,2,0.002530273561860863,positive
NVDA,2013-10-25,0.0,1,-0.009746664682326989,neutral
NVDA,2013-10-28,0.34,1,-0.001968702919601828,positive
NVDA,2013-11-06,0.0,3,0.006756811303102017,neutral
NVDA,2013-11-07,0.0,2,-0.023490035939034204,neutral
NVDA,2013-11-12,0.4588,1,0.0019121584975572148,positive
NVDA,2013-11-18,0.0772,6,-0.02411858440246839,positive
NVDA,2013-11-25,0.0,1,0.021739316910899475,neutral
NVDA,2013-12-02,-0.148,2,0.009615450069482279,negative
NVDA,2013-12-10,0.4019,1,0.02301133789863652,positive
NVDA,2013-12-17,-0.296,1,0.004654253307175171,negative
NVDA,2014-01-08,0.0986666666666666,3,0.013630952301692645,positive
NVDA,2014-01-13,0.11315,2,-0.02352158196423948,positive
NVDA,2014-01-21,0.050575,4,0.0037522752022678407,positive
NVDA,2014-02-03,0.0,1,-0.013375549534102138,neutral
NVDA,2014-02-10,0.0,1,0.0031503014083353875,neutral
NVDA,2014-02-11,0.0,3,0.02072913977496449,neutral
NVDA,2014-02-12,0.1498444444444444,9,0.03569195245989776,positive
NVDA,2014-02-13,0.296,1,0.03149155840848783,positive
NVDA,2014-02-20,0.0,1,0.035281478112554554,neutral
NVDA,2014-02-24,0.296,1,0.014485119242001243,positive
NVDA,2014-03-18,0.0,3,0.023569293461468632,neutral
NVDA,2014-03-20,0.27495,2,0.0005388023832073596,positive
NVDA,2014-03-24,0.2361499999999999,4,-0.004854046661244338,positive
NVDA,2014-03-31,0.1661,3,0.0005585282639628542,positive
NVDA,2014-04-02,0.0419999999999999,4,-0.0064340909716640304,neutral
NVDA,2014-04-09,0.0,1,-0.0010605304440568508,neutral
NVDA,2014-04-10,0.2023,1,-0.024415958739890886,positive
NVDA,2014-05-05,0.0,3,0.01085185382962539,neutral
NVDA,2014-05-06,0.2263,1,-0.02039722240067532,positive
NVDA,2014-05-07,0.0,1,0.0010957024246269764,neutral
NVDA,2014-05-19,0.0,3,0.032293702442124816,neutral
NVDA,2014-05-27,0.296,1,0.01784760788069084,positive
NVDA,2014-06-09,0.296,1,0.0010511093097067548,positive
NVDA,2014-06-18,-0.2716999999999999,5,-0.0010199568751042554,negative
NVDA,2014-06-23,-0.25842,5,-0.011622020226860208,negative
NVDA,2014-07-16,-0.2023,1,-0.0010328530038690165,negative
NVDA,2014-08-04,0.1909,2,-0.0022610346357959665,positive
NVDA,2014-08-06,0.0,3,-0.0011325083744615494,neutral
NVDA,2014-08-07,0.0929083333333333,12,-0.010204131634682923,positive
NVDA,2014-08-08,0.0,1,0.08820132283149995,neutral
NVDA,2014-08-25,-0.0986666666666666,3,0.0015724372247498675,negative
NVDA,2014-10-01,0.296,1,-0.009756038534185607,positive
NVDA,2014-10-09,-0.4019,1,-0.019167649844618828,negative
NVDA,2014-10-13,0.7506,1,-0.0035606367843298292,positive
NVDA,2014-10-20,-0.0426666666666666,3,0.00861096904958436,neutral
NVDA,2014-11-03,-0.0455333333333333,6,0.016888147728622682,neutral
NVDA,2014-11-05,0.0591999999999999,5,0.0,positive
NVDA,2014-11-06,0.0674333333333333,3,0.004471005749834278,positive
NVDA,2014-11-11,0.0,1,-0.011988105592366294,neutral
NVDA,2014-11-18,-0.7579,1,0.023858173906359914,negative
NVDA,2014-11-20,0.0,1,0.016491619379403133,neutral
NVDA,2014-12-08,0.148,2,-0.012814488328810936,positive
NVDA,2014-12-18,0.0973499999999999,6,0.003971847293793518,positive
NVDA,2014-12-22,0.0,1,0.017629507914749265,neutral
NVDA,2015-01-05,0.2288,2,-0.016889977180508997,positive
NVDA,2015-01-08,0.0,1,0.03761732398466089,neutral
NVDA,2015-01-22,0.0,1,0.017241470026953865,neutral
NVDA,2015-01-28,0.296,1,-0.016301737630075808,positive
NVDA,2015-02-09,0.1358,2,-0.000980306624959848,positive
NVDA,2015-02-10,0.0845714285714285,7,0.027968469967556864,positive
NVDA,2015-02-11,0.1021833333333333,6,-0.006682646922194224,positive
NVDA,2015-02-26,0.4588,1,0.0027102382070272046,positive
NVDA,2015-03-04,0.0,1,0.011271663306639423,neutral
NVDA,2015-03-09,0.0,2,0.0026605217677557746,neutral
NVDA,2015-03-11,0.0,1,-0.0052174751258968755,neutral
NVDA,2015-03-16,0.49815,2,0.011894876162350743,positive
NVDA,2015-03-17,0.0,1,0.01218971736255603,neutral
NVDA,2015-03-18,0.24695,2,-0.016344149648605866,positive
NVDA,2015-03-23,0.0986666666666666,3,-0.03238179400597907,positive
NVDA,2015-03-30,0.0,1,0.0042096362512258345,neutral
NVDA,2015-03-31,0.0,1,-0.025151821751530856,neutral
NVDA,2015-04-06,0.1027,1,0.02896455930267927,positive
NVDA,2015-04-13,0.5267,1,-0.009226777779239415,positive
NVDA,2015-04-16,0.296,1,-0.006186811033609185,positive
NVDA,2015-04-30,0.0,1,0.0027102382070272046,neutral
NVDA,2015-05-04,0.0,1,-0.006154395002001323,neutral
NVDA,2015-05-05,0.0,1,-0.025652542009320767,neutral
NVDA,2015-05-06,0.0279285714285714,7,0.0031781079300954307,neutral
NVDA,2015-05-07,-0.1221099999999999,10,0.017646859263019676,negative
NVDA,2015-05-11,0.0,1,-0.009601412949374999,neutral
NVDA,2015-05-13,0.4588,1,0.005761132868368879,positive
NVDA,2015-05-26,0.46645,2,-0.006232166442366016,positive
NVDA,2015-05-27,0.0,1,0.05354515366475199,neutral
NVDA,2015-06-03,0.0,1,-0.010938990447551977,neutral
NVDA,2015-06-09,0.0674333333333333,3,0.0050579647402160255,positive
NVDA,2015-06-10,0.0,1,-0.017840765126375557,neutral
NVDA,2015-06-11,0.3404,2,0.010712118344145649,positive
NVDA,2015-06-15,0.4404,1,-0.0018944593510301644,positive
NVDA,2015-06-16,0.0,1,0.012339754792364266,neutral
NVDA,2015-06-19,0.0,1,-0.0031905856561839085,neutral
NVDA,2015-06-29,0.0,1,-0.029894022525572272,neutral
NVDA,2015-07-01,0.0,2,0.014421215326592352,neutral
NVDA,2015-07-06,0.5423,1,-0.012243198477705608,positive
NVDA,2015-07-09,0.296,1,-0.012213749356513093,positive
NVDA,2015-07-16,-0.2023,1,0.02227853146487302,negative
NVDA,2015-07-20,0.4019,1,-0.018435395212662242,positive
NVDA,2015-07-28,-0.4767,1,0.021750519947548508,negative
NVDA,2015-08-03,0.10586,5,0.017042422069535768,positive
NVDA,2015-08-05,0.0493333333333333,6,0.0103094329210347,neutral
NVDA,2015-08-06,0.0701,11,-0.0063166611234788395,positive
NVDA,2015-08-10,0.0494333333333333,3,0.03481280203592352,neutral
NVDA,2015-08-12,0.34,1,0.002535992490605654,positive
NVDA,2015-08-20,0.0,1,-0.03610225503203335,neutral
NVDA,2015-08-24,0.0258,1,-0.03539824525288149,neutral
NVDA,2015-08-25,0.0,1,-0.020762958410841192,neutral
NVDA,2015-08-26,0.4588,1,0.07544314103539773,positive
NVDA,2015-08-31,-0.4215,1,-0.010998620532484793,negative
NVDA,2015-09-16,-0.0234249999999999,4,0.006975011119474406,neutral
NVDA,2015-09-22,0.67545,2,-0.027199516840332616,positive
NVDA,2015-09-24,0.0,1,0.019130735597615578,neutral
NVDA,2015-09-28,0.3182,1,-0.013130196012271611,positive
NVDA,2015-09-29,0.0,1,0.01759637817417925,neutral
NVDA,2015-09-30,0.0,1,0.0396460085446213,neutral
NVDA,2015-10-05,0.0,1,0.024999918408222577,neutral
NVDA,2015-10-08,-0.4215,1,0.005764784319469918,negative
NVDA,2015-10-12,0.0,2,0.010739845575029383,neutral
NVDA,2015-10-13,0.148,2,0.0018978401817324464,positive
NVDA,2015-10-15,0.061,2,0.002558659707671662,positive
NVDA,2015-10-27,0.5106,1,-0.0007029747630594718,positive
NVDA,2015-10-29,0.0674333333333333,3,-0.03453153645639506,positive
NVDA,2015-11-02,0.1807666666666666,3,0.011631949202414615,positive
NVDA,2015-11-03,0.1531,1,-0.006968571436873239,positive
NVDA,2015-11-04,0.04491,10,-0.016490915719064247,neutral
NVDA,2015-11-05,0.0982636363636363,11,-0.011416728574766166,positive
NVDA,2015-11-06,0.0,1,0.13857830364027124,neutral
NVDA,2015-11-12,0.296,1,-0.003605331047255911,positive
NVDA,2015-11-16,0.0674333333333333,3,0.02013393708120992,positive
NVDA,2015-11-30,0.296,1,0.010512778059690975,positive
NVDA,2015-12-08,0.296,1,0.013590759074933345,positive
NVDA,2015-12-14,0.0,1,0.0024619959411698034,neutral
NVDA,2015-12-15,0.2023,1,0.012281397471745725,positive
NVDA,2015-12-16,0.2023,1,0.0060663085206456024,positive
NVDA,2015-12-21,0.2532333333333333,3,0.02364651329124734,positive
NVDA,2015-12-23,0.22455,2,0.003947834419343321,positive
NVDA,2015-12-28,0.13384,5,-0.0009048094493251391,positive
NVDA,2015-12-29,0.0,1,0.016294757682159267,neutral
NVDA,2016-01-04,0.46645,2,-0.017900501338580788,positive
NVDA,2016-01-05,0.20095,2,0.01606422550061426,positive
NVDA,2016-01-12,0.296,1,0.01684634753903591,positive
NVDA,2016-01-13,0.24095,4,-0.03048389848162214,positive
NVDA,2016-01-14,0.0,1,-0.020163817762551273,neutral
NVDA,2016-01-19,0.296,2,0.008115023749222683,positive
NVDA,2016-01-20,0.0,3,0.005488712386803929,neutral
NVDA,2016-01-21,0.4215,1,0.011645015097546896,positive
NVDA,2016-02-04,0.0,1,0.0003548158826158776,neutral
NVDA,2016-02-11,0.296,1,-0.005112446339395005,positive
NVDA,2016-02-16,0.137825,8,0.04897032064656748,positive
NVDA,2016-02-17,0.0095,8,0.024824302756022876,neutral
NVDA,2016-02-18,0.0,1,0.08604468879036498,neutral
NVDA,2016-02-23,0.1027,1,0.0025381495694285494,positive
NVDA,2016-02-29,0.0,1,-0.006494654401025701,neutral
NVDA,2016-03-07,0.296,2,-0.006451522185115133,positive
NVDA,2016-03-14,0.296,2,0.0024832873964835134,positive
NVDA,2016-03-17,0.10115,2,-0.00845914543875459,positive
NVDA,2016-03-21,0.21075,2,0.0029574644149459317,positive
NVDA,2016-03-22,0.139075,4,-0.0017690164239965167,positive
NVDA,2016-03-23,-0.128,1,0.017134129132874154,negative
NVDA,2016-03-28,0.1702,3,0.010150620863320636,positive
NVDA,2016-04-04,0.1906333333333333,3,-0.009681701462340264,positive
NVDA,2016-04-05,-0.2502,3,-0.001396670459488103,negative
NVDA,2016-04-07,0.0,1,-0.010335347799370176,neutral
NVDA,2016-04-12,-0.0772,1,-0.0011150212283540517,negative
NVDA,2016-04-26,0.0,1,0.0008231386656698536,neutral
NVDA,2016-05-02,0.3454,2,0.013228388410962522,positive
NVDA,2016-05-11,0.0493333333333333,6,0.0027809798768412275,neutral
NVDA,2016-05-12,0.11196,20,-0.013588652807868362,positive
NVDA,2016-05-16,0.1973333333333333,3,0.029526258388593796,positive
NVDA,2016-05-18,0.4409499999999999,2,0.02554423539635553,positive
NVDA,2016-05-19,0.0,1,0.004381627774886709,neutral
NVDA,2016-05-25,0.296,1,-0.0041890433486651,positive
NVDA,2016-06-01,0.04046,5,0.0019265879954046827,neutral
NVDA,2016-06-02,0.0,1,0.007049534945246405,neutral
NVDA,2016-06-13,0.256425,4,0.012770675716416102,positive
NVDA,2016-06-14,0.296,1,0.0019230825119476158,positive
NVDA,2016-06-15,0.0,1,0.010239136605387111,neutral
NVDA,2016-06-16,0.296,2,0.004011834002792591,positive
NVDA,2016-06-20,0.24385,4,0.017979616877800586,positive
NVDA,2016-06-27,0.3102,2,-0.010715075381260486,positive
NVDA,2016-07-05,0.0,1,0.014787940707517544,neutral
NVDA,2016-07-07,0.296,1,0.02602324674069867,positive
NVDA,2016-07-11,0.6369,1,0.02300897041934391,positive
NVDA,2016-07-14,0.2001,6,0.010231572179023374,positive
NVDA,2016-07-18,0.411075,4,0.00512364470939608,positive
NVDA,2016-07-26,0.2294,2,0.017061558793525,positive
NVDA,2016-08-03,0.3595,1,0.0026767893814447774,positive
